chnm	casn	gene_name	assay_name	assay_format_type	assay_source_name	organism	logc	resp	idx
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	2.230607182	11097
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	3.243935552	11098
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-1.32830588	11099
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	65.44823118	11100
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	0.39205413	11101
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-0.39205413	11102
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-0.603166988	11103
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	1.577367248	11104
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	0.894780861	11105
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	-0.070879482	11106
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	0.189352326	11107
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	-0.079590581	11108
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	-0.698801932	11109
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	1.701023445	11110
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	68.63468858	11111
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	56.73306534	11112
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	57.97316553	11113
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	35.76385416	11114
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	6.657397464	11115
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	2.462417583	11116
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-2.766100046	11117
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	3.670543858	11118
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	-2.462417583	11119
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	1.754557373	11120
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	4.774668819	11121
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	1.674153279	11122
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	1.617888317	11123
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	2.55342352	11124
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	1.580655419	11125
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	64.80774255	11126
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	56.18847074	11127
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	45.31105434	11128
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	37.49058293	11129
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	14.52417688	11130
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	1.678576099	11131
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-1.706575053	11132
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-1.678576099	11133
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	2.526848488	11134
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	59.83937495	11135
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	50.73455331	11136
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	31.62073918	11137
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	6.630695765	11138
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	-0.032586432	11139
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	-2.323951665	11140
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	-2.269315935	11141
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	-1.816466299	11142
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	-0.380538679	11143
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-1.90956973	11144
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	65.94004118	11145
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	59.86400057	11146
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	43.66366467	11147
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	24.67983379	11148
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	11.76166629	11149
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	5.452539354	11150
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	50.98978137	11151
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	3.745435694	11152
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-0.759455642	11153
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	-0.184183424	11154
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	-0.717068705	11155
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-1.562659475	11156
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	-0.013010101	11157
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	0.161064518	11158
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	55.37903457	11159
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	73.14234411	11160
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.903089987	7.547521758	11161
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	29.18684529	11162
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.301029996	36.04409912	11163
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.84509804	32.32111151	11164
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	20.6862698	11165
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	7.169747368	11166
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	1.857362513	11167
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	1.000268062	11168
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.301029996	4.699268523	11169
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-0.052809099	11170
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3	0.052809099	11171
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-0.438341934	11172
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	1.312853102	11173
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	0.627875704	11174
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	0.37177129	11175
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	0.05814233	11176
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-0.05814233	11177
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.287276402	11178
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	-1.564535951	11179
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	55.30064415	11180
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	54.54255913	11181
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	35.07479613	11182
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	8.532049254	11183
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	-1.364271416	11184
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	-2.354873589	11185
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	-2.720078299	11186
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	-4.107686762	11187
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	-3.928784805	11188
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	0.188278465	11189
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	65.33290845	11190
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	0.194996089	11191
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	0.535417848	11192
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-0.194996089	11193
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	-0.437803939	11194
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	59.72245853	11195
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	68.11931313	11196
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	60.38724824	11197
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	36.80558215	11198
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	12.06113834	11199
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	2.184719621	11200
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	3.276182133	11201
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	2.431685695	11202
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	1.825788026	11203
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	2.644908515	11204
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	0.834548434	11205
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	0.200969769	11206
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-1.044079985	11207
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.577236047	11208
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	-0.200969769	11209
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	69.22603657	11210
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	68.11204927	11211
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	65.21773209	11212
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	37.64622578	11213
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	10.90592337	11214
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	1.557325647	11215
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	1.863273396	11216
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	0.90650514	11217
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	0.962507965	11218
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	1.421110574	11219
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-1.309494569	11220
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	2.23422074	11221
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	62.31207238	11222
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	67.53839211	11223
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	56.46327059	11224
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	36.49990636	11225
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	17.94151887	11226
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	4.810444279	11227
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	-1.224201417	11228
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	0.476136919	11229
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	-1.207240184	11230
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	-0.836161991	11231
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-1.902752343	11232
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	-1.420773195	11233
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	0.843195445	11234
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-0.843195445	11235
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0	24.39153439	27702
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	58.38624339	27704
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1.477121255	98.04232804	27706
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	4.338624339	27708
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0	17.93650794	27710
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1	97.64550265	27712
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1.477121255	101.1640212	27714
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	-1.349206349	27716
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	59.76190476	27718
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1	91.82539683	27720
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	2.142857143	27722
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0	20.74074074	27724
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	73.22751323	27726
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1	83.43915344	27728
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1.477121255	102.7513228	27730
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	2.20685112	27768
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	93.28063241	27770
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0	31.75230567	27772
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	-1.119894598	27774
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1	132.4769433	27776
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1	115.5797101	27778
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	83.16864295	27780
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0	36.66007905	27782
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0	34.81554677	27784
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	12.54940711	27786
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1	114.5256917	27788
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	100.2964427	27790
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0	26.40603567	28140
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1	109.9794239	28142
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	0.137174211	28144
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	6.790123457	28146
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	79.18381344	28148
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	66.63237311	28150
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1.477121255	118.9300412	28152
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1.477121255	110.0823045	28154
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0	33.64197531	28156
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0	32.57887517	28158
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1	122.9766804	28160
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1	105.0411523	28162
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	0.514403292	28164
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	-0.522878745	4.478681476	28166
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	82.64746228	28168
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	0.477121255	75.88677893	28170
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1.477121255	127.1947874	28172
"2,2',4,4'-Tetrahydroxybenzophenone"	131-55-5	estrogen receptor 2 (ER beta)	OT_ER_ERaERb_0480	cell-based	OT	human	1.477121255	129.8101039	28174
